review_es,sentiment
"Reese Witherspoon La primera salida en la pantalla grande fue memorable.Aparece como una fresca cara fregada ""Tween"" leve y rinda, pero innegablemente reese. Siempre le ha gustado a ella como actor, y no tenía idea de que comenzó a este joven con su carrera, ir a figurar.En realidad, me gané un poco de respeto por Reese a saber con quién estaba tan temprano.Digo que, como cuando la he visto, los personajes, hasta ahora, en cada representación, ella también parecía tener su propia persona que vivía con ese personaje, muy bien de hecho. De hecho, de hecho, mi primera experiencia de cine con Reese era la pequeña roja.Hood Parody Parody Reese hizo con Kiefer Sutherland, de alguna manera asumí que era su primera vez ""en Bat"", no así, bien hecho, Reese",positive
Este juego se ubica arriba hasta ahora.Tuve el honor de tocar la mía en PS2 para que los gráficos fueran realmente buenos.La actuación de voz fue por encima de la norma.El nivel de dificultad es justo.Wesker tiene que ser los mejores personajes de la serie RE en mi opinión.La historia me sorprendió y tomó muchos giros diferentes que no esperaba.La única calificación que merece este juego es genial.,positive
"Esta película no vale nada.Quiero decir, si quieres ver este tipo de cosas, ¡Flip a Hollywood Películas!Esto es totalmente una desgracia para el nombre de Bollywood.Neal n Nikki sorprendido seriamente!Nunca mires esta película.En cuanto a los actores, parece que los genes activos saltaron una generación.Tanisha no podría haber desgastado menos y Uday Chopra obviamente fue elegido porque era el hijo mimado del director.(Todo lo que Halla re era increíblemente estúpido) Las canciones son eh, y espero que el director no pasara mucho dinero en él ... Línea de fondo, odiaba la película.¡No dejes que tus hijos lo vean, y si lo tienes en tu casa, es una película estúpida, así que descartarla!Compre el CD, si debe.(Como dije, las canciones son eh.) Al menos es mejor que la película.",negative
"Este es otro occidental de un barón de ganado codicioso que busca empujar a los pequeños rancheros y agricultores. Ciertamente se ha hecho todo antes y desde entonces. Pero los hombres violentos son algo especial. Lo que lo hace especial es Barbara Stanwyck desempeñando el papel de Vixen, ya que a menudo lo hizo en sus películas posteriores. Ella está casada con la parrilla Edward G. Robinson, quien es el barón del ganado aquí, pero Robinson está lisiado y hay algún indicio que sus lesiones pueden haberlo dejado impotente. Sin importarle a Barbara, cuyas necesidades están siendo satisfechas por su cuñado Brian Keith. Eso no se sienta bien con Dianne Foster, quien es la hija de Robinson y Stanwyck, ni con Lita Milan, que es la amiga mexicana de Keith. La subparata de infidelidad casi se hace cargo de la película, pero Glenn Ford como el pequeño ranchero de Stalwart, que es una guerra civil. El veterano viene al oeste por su salud logra sostener su propio aquí. Es cada centímetro, el tranquilo héroe occidental que la gente comete el error de empujar una vez con demasiada frecuencia. Casi espero que esas palabras famosas de Wild Bill Elliott para salir de la boca de Ford, ""Soy un hombre pacífico"". Hubiera sido muy aplicable en los hombres vioilentos. Los cincuenta años fueron la edad del occidental adulto, los temas entraban en óperas de caballos que no se habían explorado anteriormente. El año siguiente, Glenn Ford haría otro occidental, Jubal, uno de sus mejores, que también explora la infidelidad como componente de la trama. Hay suficiente material occidental tradicional en los hombres violentos y muchos para aquellos que son adictos a las óperas de jabón también.",positive
"Aparentemente, el hombre de mutilación es sobre un tipo que vaya a la tierra que realiza espectáculos de auto-mutilación como una forma de hacer frente a su infancia abusiva. Uso la palabra 'aparentemente' porque sin escuchar a un director de un director Andy COPP (que no tuve disponible para mí) o leer en la película antes de ver, los espectadores no tendrán una pista de lo que se trata.Gorehounds y los fanáticos de las películas extremas pueden ser atraídas al ver al hombre de la mutilación con la promesa de algunas escenas duras de salpicaduras e inquietantes de las imágenes de la vida real, pero a menos que también sean aficionados a los pretenciosos, inductores, inductores, el cine de la casa de arte experimental, ellos. Encontrará este una tarea real para sentarse a través de.82 minutos de imágenes feas acompañadas de un sonido desembolso, una música terrible y un diálogo incomprensible, esta impermeabilidad con entumecimiento mental es la manera perfecta de probar la cordura: si todavía has Recibí todas tus canicas, cambiarás a esta basura y verás algo decente, en su lugar (observé todo, pero soy muy consciente de que estoy ladrando completamente!).",negative
"Esta película fue absolutamente patética.Un llamado guía y falta de cualquier historia que me dejó ver a tres perdedores con babea sobre bikini.A veces me sentía como si estuviera viendo un episodio de Beavis y Butthead.Ni siquiera podía sentarme en toda la película.Emran Hashmi decepciona, y Hrshitta Bhatt no es impresionante en absoluto.Celina Jaitley no estaba mal.La única parte que vale la pena de la película es la falsificación de Anu Malik y su obsesión de Shayaris.Fue bastante hilarante.Las canciones ""Sini NE"" y su versión remix eran realmente buenas.Siempre puede contar con Emran Lip-Block and Lip-Synching Un Chartbuster.En general, parece que Emran no tiene un buen guión de los Bhatts para respaldarlo esta vez.",negative
"¡Siento el calor de Niiiiiight!¡Siento tu heeaaaaaaaaaaaaaArArt!¡Algo no está bien! ""Canción temática escrita por BJ Cocine de la antigua banda y esposa de Skylark- David Foster. También le escribió el tema memorable de las"" ondas aires ""de CBC. ¡Oh, calor de noche! ¡Qué programa! ¡Qué programa está bien escrito, bien actuado?y totalmente clásico. Los solucionadores de crimen y un buen equipo y un toque del humor al final. Me gustaría pensar que esto es realmente lo que hicieron los detectives. ¡Giambone era un verdadero favorito! En una punta canadiense, aprendí a todos los actores canadienses.Nombre y estilo de los lugares de invitado realizados en el calor de la noche. Todos pasaron a través del conjunto de calor de la noche y como Ley & Order, fue impulsado por la historia para que pudiera mirar y disfrutar sin un montón de personajes melodrama.",positive
"Esta película falla miserablemente en todos los niveles.Tengo una idea, tomemos a todos los involucrados en esta película y los envíe en una zona caliente en el Medio Oriente.Tal vez si tenemos suerte, todos serán asesinados y asesinados y no tendremos que volver a perder nuestro tiempo por ellos nuevamente.¿Mencioné que nunca he sido tan amargo con una pila cinematográfica de mierda en toda mi vida?Dios mío, no puedo pensar en nada que haya visto, eso fue tan malo.Prefiero ver a Ishtar 25 veces seguidas que sentarse hasta 10 minutos de esta disculpa por una película.Si alguna vez me encuentro con alguien que estuvo involucrado en esta película, escupiré en su rostro y luego los golpearé sin sentido.Son mis dos centavos.",negative
"Sí, diré antes de comenzar a comentar, esta película está increíblemente subestimada. La piedra de Sharon es excelente en su papel de Catherine Trammell, al igual que Morrissey como Dr. Glass.Es un analista enviado para evaluarla después de la muerte de una estrella deportiva.El vidrio se dibuja en un juego seductor que Marrammel usa para manipular su mente. La actuación fue buena (aparte de las Wlis), Stone realmente tiene un talento con este papel.Ella es mancha, traviesa y seductora y no se ve un día mayor que ella en la primera. Muy me impresionó (como en el casino).Morrisey también era bueno.Mostró mucha vunerabilidad en un papel que lo necesitaba.Los wlis sin embargo fue cojo.Arruinó su personaje y fue sobre todo el camino.Realmente chupó. Toda la película, no es tan buena, la primera, sino la piedra es un grito para observar.Simplemente ignore los wlis.",positive
"Basado en una novela de Burroughs de Arroz Edgar, en el núcleo de la Tierra proporciona poco más de lo que significa escapar y darle un descanso a su cerebro.Un científico victoriano, el Dr. Abner Perry (Peter Cushing) inventa una máquina gigante de madriguera, que él y su pareja estadounidense (Doug McClure) se utilizan para el sacacorchos en su camino en la tierra para explorar qué misterios puede contener.Pronto descubren un mundo perdido de criaturas subhumanas que tienen un conflicto con los monstruos prehistóricos. El hecho de que se encuentra como un profesor de mentalidad ausente hasta el punto de ser molesto.En lugar de ser un aventurero audaz, se encuentra a través de afeminado.Por otro lado, McClure sobredimensionado lo suficiente para hacerse risible.Caroline Munro interpreta a la bonita princesa Dia que se niega a abandonar su mundo cerca del centro de la Tierra.También en el elenco son: Godfrey James, Cy Gran y Michael Crane.",negative
